362869	32436454
490018	74169955
023180	83473484
599272	66697950
921576	18210157
893135	59933768
996808	24459958
229734	15047476
016143	95449993
740389	32000238
188271	91100859
388025	78119056
478245	26636823
809267	14739794
254320	92439159
918775	08329927
358441	97437126
692741	58367641
650811	41580531
542585	96848438
168130	20405089
646771	96910813
274080	70765663
274896	51076646
988086	35084001
084413	50470992
398138	64575562
545690	40883257
368589	65044623
212231	14419648
125587	09261678
029282	70841162
529015	63517672
839880	84617410
808650	35015963
533614	15862098
517927	07297577
326618	88683494
241147	22543090
409401	69470875
134358	15906488
404355	69343273
959208	44419105
261492	22452926
174065	77588555
132867	08040177
659645	43674675
822982	25384822
608024	16119241
807761	12050062
466459	84399229
719012	33867334
800629	88672031
121873	66143132
482339	97524401
652653	37446730
166491	15219127
774111	54806974
460259	49843736
592924	03263603
769500	20529726
721158	11753550
468537	56543234
282692	69447553
422157	32709982
976423	02054011
189265	47261099
148999	84920143
383622	80580422
474492	91773900
550885	00846867
904205	65513990
713277	72274702
951570	13804023
863895	78585077
396325	05389877
933808	59761310
385309	00331148
972550	26068985
970676	93570733
517270	88705199
427014	89852059
437300	58983210
649012	60707412
156388	26040250
343183	21655261
658939	45312040
859388	01845027
741476	42868541
155849	26986713
596173	53068435
403060	63153751
844824	97811586
649689	37115369
295462	33357596
867519	46553300
150586	90058495
156106	11944331
109213	16705959
616279	97858758
413784	76743560
151457	22346774
237818	73600733
923106	02762503
384032	39329675
307178	88552253
880828	80611244
648427	25527666
778300	77992067
179342	70840177
049477	12626237
727602	16069085
780754	15781282
114107	25168002
815690	05712574
931271	65757897
280004	20477554
708411	72257947
351623	89108735
263783	50306846
871716	62168149
412837	15249914
388802	87413969
302894	97568045
341677	58051184
384640	19487997
019976	79825755
573482	07731713
319928	17802073
043195	40478935
384262	78792089
096807	24367210
860190	25210227
484768	82898742
806138	59127598
213114	42606043
282909	09618980
450017	29604532
613169	87251143
671535	43815616
665376	69000195
754229	65798941
685739	48907337
708489	63110159
694950	06507753
175468	01031991
141698	53681435
484074	42531930
511353	67025802
950085	11957946
587679	36566389
631244	68412082
272734	40596948
533091	80679724
071337	07828355
873326	52939061
669411	80855135
461201	50534704
333229	68315041
516048	82300709
985207	90736889
432064	97979461
116130	21074313
837363	28368053
978261	03972695
664373	61694150
439835	05309190
632327	61142674
358426	39181040
417149	54881709
724787	29518012
580133	96010840
269631	17399365
603420	30025547
041154	39529590
082167	70062080
071223	53686625
343389	86354785
427502	90123701
911446	26310409
595554	21745967
449669	99010551
345844	41435681
669153	65151908
701993	53705198
503520	76305829
527717	29568224
849782	40833242
405412	29535722
075684	15405105
416512	14034449
397117	25567080
344463	37890228
147510	92757163
497239	70208603
199377	94958548
714692	06655701
909528	78609245
038653	98773149
089053	01934138
797266	33158835
748051	03124225
678347	39810144
152076	95507481
278801	77233586
650265	38382015
754793	20937347
024954	36328725
202044	63641263
110811	63268721
283459	96716628
381041	30482589
080798	44478024
084842	60247694
370206	94200366
076435	69238921
140902	92397297
082896	61448367
553361	88600332
196919	80057923
066587	65757864
603362	13780024
658904	87906319
810918	92338037
409954	98722451
286561	47070566
136461	46777907
482832	63195234
390659	80358482
530673	64739087
402909	41163598
492168	80061219
955503	84614248
118720	17180761
809966	61019595
523696	34154464
985838	78980312
042866	57582193
810378	68216252
797391	65923476
808431	49978311
731807	74633869
776538	44528799
601784	26339405
811900	94689151
992629	31763877
156991	67608076
851285	88520764
427682	71484031
614033	27771565
690800	50390907
188914	13747220
461378	41302509
320326	39659225
496001	36555533
950509	46004171
128822	48935276
882900	06330419
940482	30282452
754455	84049528
038737	93638525
304321	81073133
212800	68692206
464840	02902933
530716	30985606
303465	18787541
597234	89522274
088619	40191308
123053	95999287
238553	92804125
137698	80843953
721111	15050695
421425	27478862
637444	22698987
632360	86477398
344137	17402977
142666	88545926
579921	41734035
524813	76146047
731953	43304714
236469	47461467
864423	61029003
831536	80137796
533481	87878730
154102	26984124
454105	82444963
387307	94989981
233359	10125460
579023	94567769
301168	41423367
871239	64448975
980617	10169364
773008	22452200
290737	43402336
357458	87398631
338748	73327498
183524	19171080
436451	17754384
690180	28502141
262456	87923265
201403	31810552
190915	36261870
130216	02956104
145656	09441895
764384	86975455
451591	48712845
177952	67915003
332266	90296012
277606	94806937
406388	13339297
256360	39465858
562887	36842020
397881	39718196
194389	53423063
127385	51421132
977247	81460744
373999	63312569
323272	51699858
814911	84231533
803071	58524495
621593	16035021
802448	03791117
226580	44189180
626407	51496392
196518	56672308
198931	89052847
904670	10734439
546128	67909867
628474	89061588
649699	40605467
624261	19432315
246674	22920216
107619	17005999
485829	95303422
617730	21291620
013029	10303693
211075	97722774
418422	05984275
589954	18659253
437766	11767827
619629	88196900
364914	40430975
184661	58738730
922958	90850049
274210	31894380
321951	14437227
657804	47864435
922732	15478385
589383	06209324
143063	69487020
410583	52389418
303686	94077708
304039	53833464
332273	87769618
288682	86704770
480110	24958874
137749	93528196
218430	38890113
882420	85355071
414552	45437134
280809	20112753
677992	07786227
656443	85001480
311067	89974450
798864	34793035
521730	21474007
787417	79661236
920508	05801030
320485	57302383
451028	80515338
218840	75646297
292067	99212109
351567	26567767
296970	06924167
827740	55144610
177345	77069862
671011	52590509
102979	94329667
717770	72538404
733513	30778861
866578	47714019
258441	24430298
213169	54825366
865425	37999247
389067	79938069
673636	81246811
243546	48044757
915425	34200682
824927	30172305
933270	98817719
874902	79753720
823152	01826910
279074	19620960
288921	34629300
702132	96150633
145869	76568827
494476	67878154
725810	34255369
280641	79223700
344970	35178981
637095	88214712
759411	83088560
676104	96317712
523495	49381108
075941	13259799
100326	15321757
804261	82184659
213763	07351806
829237	86545094
724871	18985357
098273	61405544
688291	44639071
470663	52783791
544637	41473314
354277	36306683
917715	73352058
113885	86040700
742797	60811672
929242	34523684
821566	27127650
903313	96301910
189151	92524733
950775	64648850
882687	92083209
907573	54411851
594519	11793695
106134	27545812
357647	07925966
514849	66991990
894261	79370800
398241	05164824
219198	48466397
089090	47199502
895017	09215394
860139	17197484
178204	41220582
422550	70756225
153285	04356655
319134	34542526
236613	35066366
260766	08074476
255341	03237840
196354	84331585
490804	52744029
649434	07794819
604263	44956317
427402	12321053
085716	59718957
244774	91575312
727625	86184721
875262	05961660
453098	54374531
852548	21383741
421853	34763960
225312	55267015
080308	19744462
267297	92069962
332739	64448623
784108	07933465
610331	13687524
418311	92124726
001146	79644016
772276	59421198
162838	15730543
132025	28051728
585422	90262137
473477	45830487
117276	11458036
936685	49509856
793871	67015126
737569	04948149
140988	64242438
380121	72106612
990804	06795619
307902	45087437
132423	59751702
379305	00699592
836532	92263702
670420	20587035
931873	22687022
597908	03262803
634174	99834721
488366	71331908
502692	37399612
045152	85359394
371001	91149934
861049	91415409
050246	13770171
016998	73746704
149727	68414027
305296	62836711
913405	65637246
899149	65233288
229687	95598944
093750	86611830
762851	55478226
686225	28090584
991394	87101195
296196	68564317
939567	11112339
511715	89391720
476652	00469023
867876	57421038
784205	25509678
858182	75575893
228407	46560543
203414	36135909
585853	95130699
197454	13523431
843527	87681478
355646	54647818
781151	48791292
927595	00060478
099806	07666013
809730	94167018
318989	53673405
433375	21065036
059686	65121411
045532	70047242
096194	08458588
169968	12439105
203232	54935883
852276	18493138
044928	63832204
664290	26603624
305162	55109645
774913	10371936
042080	80514023
224753	97615674
670017	98791185
289361	61995166
218016	38055402
963675	09190187
010933	56719392
388072	50251136
182358	85752646
334568	37302645
346476	68745044
430476	02770836
874051	80288374
245179	10187410
070745	29250590
188093	13862482
007443	07287174
431031	28098533
632322	93921883
561398	01596479
197006	77663970
853389	72037845
292665	97885822
325901	33624285
984578	43473504
936387	30629190
013975	74123786
776743	60677353
738853	28544457
963170	12397523
468717	37330018
675731	29819508
624253	12517903
895340	08224341
202398	22405118
640042	39559483
145980	06010695
113495	53230075
688791	89765134
255649	59649268
710435	37055596
228564	84764576
059487	45880842
359503	75549909
621465	74040952
662683	13923691
027875	62785561
756604	97277771
746561	30129690
893256	87128598
069543	06137405
586118	82745338
059241	48044188
104957	39115130
276795	71172802
509624	32182584
635995	58614247
402619	58375547
028562	98345689
942078	83920859
147307	54320515
714059	37916631
946272	22929193
653979	48881293
102481	64759146
113810	91128890
531320	60901825
550362	57609428
451176	82509946
822187	87392542
715819	76979138
989837	12926398
192672	89653587
764170	95028810
647860	24163074
195756	13216287
123968	41524104
874436	18180207
889022	61125167
644311	32186229
385071	27235267
834222	97947121
187172	95729691
993927	12949483
132234	19025027
815236	09963008
921251	19910096
477369	96524044
961311	91431206
817374	47539318
464489	65426494
846653	64023818
168757	05765639
572409	35110897
299178	69248147
570503	93714082
224998	48630287
354421	62157947
591373	43066826
656731	62260458
635306	42737307
480932	13876794
398377	69093480
699629	08512266
218051	91768283
615225	16523795
691523	11662858
617912	39815478
361615	29066876
852458	42923986
499851	99603082
424548	49194341
606818	00186885
062617	33894341
778864	25144140
524344	13707376
898396	96044782
756933	41745609
000901	11986806
586974	52005118
269134	56111347
809160	72392016
175446	62704452
678440	19400971
634385	24287808
585941	40852044
182756	92306140
663589	69283453
543673	20424066
069701	64554323
203784	88763703
793300	44862313
903333	54815042
678681	93971704
430527	14654272
401728	15243522
174135	77110127
600679	59498814
192830	11055740
486168	37109562
546872	37591097
999896	39588055
010015	75491253
123687	85439405
398835	63035609
479178	00034829
744034	57793836
153798	61089185
120421	77772581
475400	51054852
567883	30565585
886840	05410383
818946	32042925
931544	14872279
752806	29932601
943709	67753844
220378	78291136
743408	28044501
987878	43013127
326515	83032996
766945	47297225
160772	31315624
426980	23819455
288296	16809182
267544	78741563
524149	45118596
178899	92479223
690841	83257002
130245	69528368
322324	82727961
050775	32736660
169613	65531349
735624	38262465
913298	15451622
288668	63394179
331224	03727126
702318	22710979
898880	28740007
760841	43430566
038790	46743262
958452	83195570
850157	99736169
741939	87681557
978959	31883794
623036	10863732
205136	70992150
430408	12015066
442256	47178712
905035	84742957
610424	26000374
077842	06911828
224609	73630266
720875	87925810
351633	00219806
264324	69670861
855485	59813656
593707	85667210
054103	79940478
305986	62567757
145504	51979308
077295	67424044
313669	45649360
761502	49206020
311456	32118852
572697	28061094
880525	93280166
571621	99352475
218829	14701006
951804	17028884
112046	11164667
745088	18853487
964401	26897736
764989	72834202
348076	17714749
939234	84852931
020198	36202923
876184	98324099
788331	59007389
062268	55476953
360595	17937349
414350	71900473
177594	62357303
325342	33633724
397300	17706461
284352	78385852
934891	72997173
999190	70036159
570845	81034179
376291	14802496
369916	54576365
851955	73907849
458407	61102384
085436	32368008
261494	35540956
242776	28908788
298474	51799036
288865	80896002
494923	23087984
296736	16645968
529073	70621798
459693	48771469
212425	45796832
328808	94078532
102531	39588908
031671	67149013
020559	67076352
477451	97491983
065808	08669190
734493	15986419
541862	99437767
967995	73975172
821365	54120260
784830	50114224
026960	57661805
857159	25514314
640437	28313084
317653	77643468
307268	39466332
984607	48438232
479532	63265880
131299	87957781
934120	83749128
555308	19173590
914732	56470799
229827	83991375
564954	22926384
235212	02688551
722820	01115859
323924	76487003
192670	84120982
865808	58187900
881251	70806304
339513	99930095
168896	61240824
058671	61213778
731031	67951658
217723	60249355
252455	76349856
741889	67506948
684745	37546346
003052	67411529
116063	30481166
681637	66375073
920986	55626613
279269	45818330
233977	35765301
162533	55886923
138317	32690424
544203	82750128
853757	97975009
945452	92525945
904393	43452784
885432	59073417
472537	95391748
010522	90190311
400728	86246150
374581	79561715
599963	01494251
270639	29328240
790081	28472973
704644	79819309
279298	27465047
613749	09826373
039055	49540489
393682	30212290
439634	45457513
043778	72755124
012865	47192255
060180	53231221
280021	45742576
490981	16483326
760354	64306311
443321	50427560
749306	21362081
452634	44482923
073117	15233194
178789	98898703
523675	94432174
536379	81412151
831016	37086216
181665	20540964
828899	96190367
964714	11427772
969893	25664973
640841	96254486
531033	30288916
354229	62715952
727397	66211963
039574	60230056
321455	26282119
880994	65489288
129145	68036861
027836	22750449
229834	90208602
798299	79952329
968181	32628499
855386	14077845
647174	47097744
900499	80371838
510733	51978861
198907	80362216
535365	33349978
073013	94902184
219196	11417425
986734	90872546
966776	75421682
242351	77363559
036662	56638709
549886	67750010
229855	66761725
423541	84797744
591681	63613474
109318	77313398
347010	53378355
304808	34196288
631671	22345124
231581	72344724
101515	05429757
102024	30163305
715606	61796909
952884	34464166
849755	65314434
035808	08175594
146773	41441812
582793	55198134
781084	05795730
961689	25292042
140598	59593341
281639	02977009
227626	14528480
876559	03522146
091588	06643341
526060	93949754
238595	21979280
167769	67107308
847942	24503559
235363	98252985
986844	19363868
978979	16975846
352809	55976118
015467	82835819
565886	03898297
315518	11337244
397750	21593819
204140	34161950
681399	48395824
632504	52774899
121526	56099523
111188	42359436
487767	92483360
487943	04232375
948937	44177771
872017	66772865
566387	11717541
907697	61045752
740482	45978210
713811	80525441
084934	99017350
113201	40395117
481634	33363409
942527	34975325
301535	08793678
066628	06292873
294176	01748537
502212	80545037
882037	96253046
854362	18405936
794700	79928025
846238	07056693
475034	22700235
944816	12171409
675487	77084932
916156	54523484
074842	69385586
598909	13038132
276135	12359080
024414	75660408
750807	77699872
734700	75830568
467038	47385896
129588	94346301
615906	13577540
371162	40825173
960769	68799828
168209	10954989
896656	71447035
785835	76485078
467796	47369126
730151	49696476
088589	78133430
799963	52522712
146662	92946695
559609	16219399
684355	64094492
839100	06232623
138086	04569816
489924	01698775
573982	72086344
293100	18115128
089843	71709234
843759	27067936
212301	14634559
091429	24155382
742199	39433935
173506	53207898
598439	86221175
272316	08724704
077622	68078283
668021	26120403
095765	11012406
690689	66834622
692620	65877737
004934	63224262
671954	15116795
686523	14013760
758282	76420354
226455	14990069
413557	38039480
436168	77081720
542493	74935277
732737	66252481
295212	26455676
129650	28991573
589844	94035768
908735	50247270
328417	56931578
646042	31214725
653626	86481874
568754	08657839
385449	90298012
716186	88237941
402005	04457463
074956	76145336
999156	73156548
465780	93283096
643072	32310301
590794	13991409
490057	09925703
626984	52633629
802122	98374451
582007	06256408
